TABLE,SCHEMA_OWNER,CREATION_MIGRATION,MIGRATION_LINEAGE,MIGRATION_ORDER,CURRENT_BOOTSTRAP_INCLUDED,RUNTIME_PRINCIPAL,RUNTIME_PRIVILEGES,RLS_REQUIRED,ACTIVE_RUNTIME_REFERENCE,ACTIVE_RUNTIME_READERS,ACTIVE_RUNTIME_WRITERS,CREATION_LINEAGE_CLASS,CANONICAL_REQUIREMENT,DISPOSITION,STORAGE_AUTHORITY_DOMAIN,DRIZZLE_PROJECTION,DJANGO_MODEL,CREATION_EVIDENCE_FILES
grievance_deadlines,DJANGO_OWNED,apps/union-eyes/backend/grievances/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT|INSERT|UPDATE|DELETE,true,true,8,4,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/claims/grievances,domains/claims/grievances.grievanceDeadlines|domains/claims/workflows.grievanceDeadlines|grievance-schema.grievanceDeadlines|grievance-workflow-schema.grievanceDeadlines,apps/union-eyes/backend/grievances/models.py,apps/union-eyes/backend/grievances/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
grievance_documents,DJANGO_OWNED,apps/union-eyes/backend/grievances/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,2,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/claims/workflows,domains/claims/workflows.grievanceDocuments|grievance-workflow-schema.grievanceDocuments,apps/union-eyes/backend/grievances/models.py,apps/union-eyes/backend/grievances/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
grievance_events,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql,UNION_EYES_AUDIT_SQL,40,false,tenant,SELECT|INSERT,true,true,3,8,OTHER_GOVERNED_LINEAGE,REQUIRED,,domains/claims/grievance-lifecycle,domains/claims/grievance-lifecycle.grievanceEvents,,apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|scripts/stub-migration.sql
grievance_settlements,DJANGO_OWNED,apps/union-eyes/backend/grievances/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/claims/workflows,domains/claims/workflows.grievanceSettlements|grievance-workflow-schema.grievanceSettlements,apps/union-eyes/backend/grievances/models.py,apps/union-eyes/backend/grievances/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
grievance_timeline,DJANGO_OWNED,apps/union-eyes/backend/grievances/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/claims/grievances,domains/claims/grievances.grievanceTimeline|grievance-schema.grievanceTimeline,apps/union-eyes/backend/grievances/models.py,apps/union-eyes/backend/grievances/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_pre_0008_missing_tables.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
grievance_timeline_events,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0089_ingestion_hardening.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,INSERT,true,true,1,1,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,ingestion-schema,ingestion-schema.grievanceTimelineEvents,,apps/union-eyes/db/migrations/0089_ingestion_hardening.sql
grievance_transitions,DJANGO_OWNED,apps/union-eyes/backend/grievances/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,4,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/claims/workflows,domains/claims/workflows.grievanceTransitions,apps/union-eyes/backend/grievances/models.py,apps/union-eyes/backend/grievances/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
grievances,DJANGO_OWNED,apps/union-eyes/backend/grievances/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,54,15,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/claims/grievances,domains/claims/grievances.grievances,apps/union-eyes/backend/grievances/models.py,apps/union-eyes/backend/grievances/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_pre_0008_missing_tables.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|tooling/sql/union-eyes-qa-baseline.sql
hazard_reports,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,2,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/health-safety/health-safety-schema,domains/health-safety/health-safety-schema.hazardReports,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
holidays,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT,true,false,0,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,deadlines-schema,deadlines-schema.holidays|domains/claims/deadlines.holidays,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/0001_phase5b_inter_union_features.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
in_app_notifications,DJANGO_OWNED,apps/union-eyes/backend/notifications/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,4,7,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/communications/notifications,domains/communications/notifications.inAppNotifications|notifications-schema.inAppNotifications,apps/union-eyes/backend/notifications/models.py,apps/union-eyes/backend/notifications/migrations/0001_initial.py|apps/union-eyes/db/migrations/0000_flippant_luke_cage.sql|apps/union-eyes/db/migrations/0001_phase5b_inter_union_features.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
ingestion_batches,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0089_ingestion_hardening.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE,true,true,5,2,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,ingestion-schema,ingestion-schema.ingestionBatches,,apps/union-eyes/db/migrations/0089_ingestion_hardening.sql
ingestion_records,PLATFORM_SQL_OWNED,apps/union-eyes/db/migrations/0089_ingestion_hardening.sql,UNION_EYES_LEGACY_SQL,20,false,tenant,SELECT|INSERT|UPDATE,true,true,5,3,ACTIVE_SQL_PLATFORM_LINEAGE,REQUIRED,,ingestion-schema,ingestion-schema.ingestionRecords,,apps/union-eyes/db/migrations/0089_ingestion_hardening.sql
insight_recommendations,DJANGO_OWNED,apps/union-eyes/backend/analytics/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,true,true,0,2,DJANGO_CANONICAL_LINEAGE,REQUIRED,,analytics,analytics.insightRecommendations|domains/analytics/analytics.insightRecommendations,apps/union-eyes/backend/analytics/models.py,apps/union-eyes/backend/analytics/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations/manual/067_advanced_analytics_q1_2025.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
integration_api_keys,DJANGO_OWNED,apps/union-eyes/backend/core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,2,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/integrations,domains/infrastructure/integrations.integrationApiKeys,apps/union-eyes/backend/core/models.py,apps/union-eyes/backend/core/migrations/0001_initial.py|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|tooling/sql/union-eyes-qa-baseline.sql
integration_configs,DJANGO_OWNED,apps/union-eyes/backend/core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,3,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/integrations,domains/infrastructure/integrations.integrationConfigs,apps/union-eyes/backend/core/models.py,apps/union-eyes/backend/core/migrations/0001_initial.py|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/20260212_add_integration_framework_fixed.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
integration_idempotency_keys,DJANGO_OWNED,apps/union-eyes/backend/services/migrations/0001_enterprise_hardening.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT|INSERT,true,false,0,0,DJANGO_CANONICAL_LINEAGE,EXCLUDED_BY_SCOPE_DISPOSITION,,undeclared,,apps/union-eyes/backend/services/integration_control_plane/models.py,apps/union-eyes/backend/services/migrations/0001_enterprise_hardening.py
integration_partners,UNKNOWN,,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,,false,tenant,SELECT,true,true,1,0,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,UNRESOLVED,A,domains/infrastructure/integrations,domains/infrastructure/integrations.integrationPartners,,
integration_registry,DJANGO_OWNED,apps/union-eyes/backend/services/migrations/0001_enterprise_hardening.py,DJANGO_MIGRATIONS,10,false,mixed,SELECT|INSERT|UPDATE|DELETE,true,false,0,0,DJANGO_CANONICAL_LINEAGE,EXCLUDED_BY_SCOPE_DISPOSITION,,undeclared,,apps/union-eyes/backend/services/integration_control_plane/models.py,apps/union-eyes/backend/services/migrations/0001_enterprise_hardening.py
integration_sync_log,DJANGO_OWNED,apps/union-eyes/backend/core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,1,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/integrations,domains/infrastructure/integrations.integrationSyncLog,apps/union-eyes/backend/core/models.py,apps/union-eyes/backend/core/migrations/0001_initial.py|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/0008_lean_mother_askani.sql|apps/union-eyes/db/migrations/20260212_add_integration_framework_fixed.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
integration_webhooks,DJANGO_OWNED,apps/union-eyes/backend/core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/infrastructure/integrations,domains/infrastructure/integrations.integrationWebhooks,apps/union-eyes/backend/core/models.py,apps/union-eyes/backend/core/migrations/0001_initial.py|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
joint_hs_committees,UNKNOWN,,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,false,0,0,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,UNRESOLVED,F,domains/health-safety/cnesst-schema,domains/health-safety/cnesst-schema.jointHsCommittees,,
knowledge_base,DJANGO_OWNED,apps/union-eyes/backend/ai_core/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE,true,true,8,4,DJANGO_CANONICAL_LINEAGE,REQUIRED,,ai-chatbot-schema,ai-chatbot-schema.knowledgeBase|domains/ml/chatbot.knowledgeBase,apps/union-eyes/backend/ai_core/models.py,apps/union-eyes/backend/ai_core/migrations/0001_initial.py|apps/union-eyes/db/migrations/0006_flat_stepford_cuckoos.sql|apps/union-eyes/db/migrations/20260324_add_remaining_missing_tables.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|migrations/20260716_knowledge_base.sql
kpi_configurations,DJANGO_OWNED,apps/union-eyes/backend/analytics/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,1,3,DJANGO_CANONICAL_LINEAGE,REQUIRED,,analytics,analytics.kpiConfigurations|domains/analytics/analytics.kpiConfigurations,apps/union-eyes/backend/analytics/models.py,apps/union-eyes/backend/analytics/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260324_add_remaining_missing_tables.sql|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations/manual/067_advanced_analytics_q1_2025.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
location_deletion_log,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,INSERT,false,true,0,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/geofence,domains/compliance/geofence.locationDeletionLog|geofence-privacy-schema.locationDeletionLog,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
location_tracking,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,true,true,3,3,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/geofence,domains/compliance/geofence.locationTracking|geofence-privacy-schema.locationTracking,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/0004_phase2_complete.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
location_tracking_audit,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,INSERT,true,true,0,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/geofence,domains/compliance/geofence.locationTrackingAudit|geofence-privacy-schema.locationTrackingAudit,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
location_tracking_config,DJANGO_OWNED,apps/union-eyes/backend/compliance/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,false,true,1,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/compliance/geofence,domains/compliance/geofence.locationTrackingConfig|geofence-privacy-schema.locationTrackingConfig,apps/union-eyes/backend/compliance/models.py,apps/union-eyes/backend/compliance/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql
meeting_rooms,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,false,0,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,calendar-schema,calendar-schema.meetingRooms|domains/scheduling/calendar.meetingRooms,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/0000_flippant_luke_cage.sql|apps/union-eyes/db/migrations/0001_phase5b_inter_union_features.sql|apps/union-eyes/db/migrations/20260324_add_remaining_missing_tables.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
member_arrears,DJANGO_OWNED,apps/union-eyes/backend/billing/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,10,1,DJANGO_CANONICAL_LINEAGE,REQUIRED,,dues-finance-schema,dues-finance-schema.memberArrears,apps/union-eyes/backend/billing/models.py,apps/union-eyes/backend/billing/migrations/0001_initial.py
member_breaks,UNKNOWN,,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,,false,tenant,SELECT|INSERT|UPDATE|DELETE,true,true,1,0,PROJECTED_OR_RUNTIME_USED_WITHOUT_CREATION_LINEAGE,UNRESOLVED,A,domains/member/member-breaks,domains/member/member-breaks.memberBreaks,,
member_certifications,DJANGO_OWNED,apps/union-eyes/backend/unions/migrations/0001_initial.py,DJANGO_MIGRATIONS,10,false,tenant,SELECT|INSERT,true,true,1,0,DJANGO_CANONICAL_LINEAGE,REQUIRED,,domains/scheduling/training,domains/scheduling/training.memberCertifications|education-training-schema.memberCertifications,apps/union-eyes/backend/unions/models.py,apps/union-eyes/backend/unions/migrations/0001_initial.py|apps/union-eyes/db/migrations/20260507_fixup_create_break_glass_activations.sql|apps/union-eyes/db/migrations-audit/0000_familiar_silhouette.sql|apps/union-eyes/services/financial-service/drizzle/0000_lucky_mole_man.sql
